"year","doy","region","cf","mean","sd","se","date"
"2019","321","whole_amz","sif743_cor_cf02",0.510549702895978,0.192890470704072,0.00042689825615981,2019-11-17
"2019","321","whole_amz","sif743_cor_cf03",0.506090725583341,0.187530863741117,0.000401056868298233,2019-11-17
"2019","337","whole_amz","sif743_cor_cf01",0.517449782954308,0.216554751680602,0.000550310634971816,2019-12-03
"2019","337","whole_amz","sif743_cor_cf02",0.514477473728049,0.210268833613482,0.00047062153086174,2019-12-03
"2019","337","whole_amz","sif743_cor_cf03",0.507215915820477,0.201776720465772,0.000434176488078274,2019-12-03
"2019","353","whole_amz","sif743_cor_cf01",0.547428516669114,0.236125431244386,0.000674280901045144,2019-12-19
"2019","353","whole_amz","sif743_cor_cf02",0.539830205100795,0.231123160662177,0.000564499691986984,2019-12-19
"2019","353","whole_amz","sif743_cor_cf03",0.528667823600797,0.225166484237126,0.00051532257863549,2019-12-19
"2020","1","whole_amz","sif743_cor_cf01",0.517234649567253,0.214098535439315,0.000514651019340873,2020-01-01
"2020","1","whole_amz","sif743_cor_cf02",0.517521521661693,0.209155314923427,0.000460444396389777,2020-01-01
"2020","1","whole_amz","sif743_cor_cf03",0.510637949201537,0.201139336738902,0.000429576077776735,2020-01-01
"2020","17","whole_amz","sif743_cor_cf01",0.537373021388861,0.207781074004534,0.000514002632100171,2020-01-17
"2020","17","whole_amz","sif743_cor_cf02",0.525249721450528,0.198689735804154,0.000438005059437421,2020-01-17
"2020","17","whole_amz","sif743_cor_cf03",0.51501982185124,0.189992549971085,0.000404702328174557,2020-01-17
"2020","33","whole_amz","sif743_cor_cf01",0.518693487460737,0.215874688919325,0.000534769397934051,2020-02-02
"2020","33","whole_amz","sif743_cor_cf02",0.516018526522327,0.206092643048138,0.000456357185422469,2020-02-02
"2020","33","whole_amz","sif743_cor_cf03",0.509985847046525,0.196722773761165,0.000420685991612358,2020-02-02
"2020","49","whole_amz","sif743_cor_cf01",0.47709820165687,0.211445036766443,0.000560718187522307,2020-02-18
"2020","49","whole_amz","sif743_cor_cf02",0.473704667048975,0.200159056902418,0.000457052052054882,2020-02-18
"2020","49","whole_amz","sif743_cor_cf03",0.467139440397968,0.189447312562462,0.000410091781646527,2020-02-18
"2020","65","whole_amz","sif743_cor_cf01",0.470754502140237,0.201159128860159,0.000551786054467497,2020-03-05
"2020","65","whole_amz","sif743_cor_cf02",0.463182104260067,0.195060605609394,0.000452267713024227,2020-03-05
"2020","65","whole_amz","sif743_cor_cf03",0.456173364377077,0.186321687552449,0.000406441156614235,2020-03-05
"2020","81","whole_amz","sif743_cor_cf01",0.494619467909717,0.196222581615756,0.000520799524283495,2020-03-21
"2020","81","whole_amz","sif743_cor_cf02",0.487812126783417,0.189993525149195,0.000430726882067366,2020-03-21
"2020","81","whole_amz","sif743_cor_cf03",0.480829390782722,0.181134222691138,0.000390390893080896,2020-03-21
"2020","97","whole_amz","sif743_cor_cf01",0.467325077103987,0.186381181026894,0.000489295640403015,2020-04-06
"2020","97","whole_amz","sif743_cor_cf02",0.459481803908991,0.183255386842183,0.000419466241318124,2020-04-06
"2020","97","whole_amz","sif743_cor_cf03",0.451832083194366,0.17723855597081,0.000385618435559628,2020-04-06
"2020","113","whole_amz","sif743_cor_cf01",0.441524779259852,0.169254277788139,0.000432393434099333,2020-04-22
"2020","113","whole_amz","sif743_cor_cf02",0.431599953695775,0.165954656000925,0.000374241895701107,2020-04-22
"2020","113","whole_amz","sif743_cor_cf03",0.425750176841882,0.16171514832527,0.000350695557195205,2020-04-22
"2020","129","whole_amz","sif743_cor_cf01",0.442809101110472,0.178222383480623,0.000448729318933307,2020-05-08
"2020","129","whole_amz","sif743_cor_cf02",0.432153860405307,0.172081650972123,0.000384474970552694,2020-05-08
"2020","129","whole_amz","sif743_cor_cf03",0.423650131509486,0.165661384136272,0.000355807161254823,2020-05-08
"2020","145","whole_amz","sif743_cor_cf01",0.433967529382841,0.164539321874471,0.000429217597729237,2020-05-24
"2020","145","whole_amz","sif743_cor_cf02",0.421922582607844,0.163275683847862,0.000381039324114659,2020-05-24
"2020","145","whole_amz","sif743_cor_cf03",0.413019490903543,0.162252762474751,0.000363832929594088,2020-05-24
"2020","161","whole_amz","sif743_cor_cf01",0.430837264595385,0.159931108682136,0.000396177470570805,2020-06-09
"2020","161","whole_amz","sif743_cor_cf02",0.421775261399941,0.153974001907334,0.000345977545945755,2020-06-09
"2020","161","whole_amz","sif743_cor_cf03",0.413895989878459,0.151729678339492,0.000331060317050969,2020-06-09
"2020","177","whole_amz","sif743_cor_cf01",0.417717126970031,0.167932017916478,0.000424246638377939,2020-06-25
"2020","177","whole_amz","sif743_cor_cf02",0.404546524826316,0.15955211430305,0.0003576341053272,2020-06-25
"2020","177","whole_amz","sif743_cor_cf03",0.394963339023796,0.154983914666193,0.000336709982909857,2020-06-25
"2020","193","whole_amz","sif743_cor_cf01",0.420396603783709,0.164357390113116,0.000399833606105026,2020-07-11
"2020","193","whole_amz","sif743_cor_cf02",0.41244329314959,0.159716619837394,0.000355990109186246,2020-07-11
"2020","193","whole_amz","sif743_cor_cf03",0.405566028641495,0.157101243843696,0.000338821923595787,2020-07-11
"2020","209","whole_amz","sif743_cor_cf01",0.411504318883537,0.16838034558439,0.000414089816263913,2020-07-27
"2020","209","whole_amz","sif743_cor_cf02",0.407709396004208,0.163744467626719,0.000371596056921483,2020-07-27
"2020","209","whole_amz","sif743_cor_cf03",0.402780725167745,0.161438564724317,0.000352734068878043,2020-07-27
"2020","225","whole_amz","sif743_cor_cf01",0.416535409983009,0.186504157292783,0.000465848590398291,2020-08-12
"2020","225","whole_amz","sif743_cor_cf02",0.403994628601134,0.17841759741786,0.000402171041835897,2020-08-12
"2020","225","whole_amz","sif743_cor_cf03",0.394611726939479,0.171949734330418,0.00037105903634123,2020-08-12
"2020","241","whole_amz","sif743_cor_cf01",0.416651435954914,0.182837272724878,0.000483561135964941,2020-08-28
"2020","241","whole_amz","sif743_cor_cf02",0.399856961153185,0.177971413194616,0.000406960068683702,2020-08-28
"2020","241","whole_amz","sif743_cor_cf03",0.387646332523206,0.175174793303046,0.000377335637856547,2020-08-28
"2020","257","whole_amz","sif743_cor_cf01",0.444868510573364,0.18904759069362,0.000537292557159766,2020-09-13
"2020","257","whole_amz","sif743_cor_cf02",0.43159150447508,0.186190563205169,0.000447986554106287,2020-09-13
"2020","257","whole_amz","sif743_cor_cf03",0.419865498622727,0.185111387983808,0.000411124213729681,2020-09-13
"2020","273","whole_amz","sif743_cor_cf01",0.465266733361206,0.18712419730829,0.000467591361167044,2020-09-29
"2020","273","whole_amz","sif743_cor_cf02",0.459753284227019,0.184608610320076,0.000411039853648214,2020-09-29
"2020","273","whole_amz","sif743_cor_cf03",0.456286663527198,0.180426525760789,0.000385591908475301,2020-09-29
"2020","289","whole_amz","sif743_cor_cf01",0.533331736981894,0.210604693773411,0.000595646673187596,2020-10-15
"2020","289","whole_amz","sif743_cor_cf02",0.529824389489224,0.205196664706812,0.000489783914587683,2020-10-15
"2020","289","whole_amz","sif743_cor_cf03",0.527702661834718,0.199053426171333,0.000441036103652668,2020-10-15
"2020","305","whole_amz","sif743_cor_cf01",0.549795825330696,0.219151803772251,0.0006312076450149,2020-10-31
"2020","305","whole_amz","sif743_cor_cf02",0.551226883946656,0.211009773966717,0.000515176180311163,2020-10-31
"2020","305","whole_amz","sif743_cor_cf03",0.550814647400573,0.202986438434445,0.000455781186973949,2020-10-31
"2020","321","whole_amz","sif743_cor_cf01",0.550348353681673,0.223093120607802,0.00061476824779768,2020-11-16
"2020","321","whole_amz","sif743_cor_cf02",0.547356665009052,0.217028073498526,0.000517149975890187,2020-11-16
"2020","321","whole_amz","sif743_cor_cf03",0.545200646600436,0.208641794759718,0.000463522554876434,2020-11-16
"2020","337","whole_amz","sif743_cor_cf01",0.55834638345547,0.227604537815375,0.000647435156541613,2020-12-02
"2020","337","whole_amz","sif743_cor_cf02",0.556712337205018,0.219893857480222,0.000528540612329796,2020-12-02
"2020","337","whole_amz","sif743_cor_cf03",0.556001018927421,0.211015577371108,0.000470646552903069,2020-12-02
"2020","353","whole_amz","sif743_cor_cf01",0.571302979449936,0.230872368811579,0.000715481852321004,2020-12-18
"2020","353","whole_amz","sif743_cor_cf02",0.567537718337161,0.228093855321748,0.000582042554126305,2020-12-18
"2020","353","whole_amz","sif743_cor_cf03",0.564220433243028,0.222036103104143,0.000514357082644174,2020-12-18
"2021","1","whole_amz","sif743_cor_cf01",0.583278342296259,0.23033088160498,0.000715585962235777,2021-01-01
"2021","1","whole_amz","sif743_cor_cf02",0.576742049238313,0.228237263079275,0.000596161611109984,2021-01-01
"2021","1","whole_amz","sif743_cor_cf03",0.570361432234971,0.225732429640247,0.000536698077513025,2021-01-01
"2021","17","whole_amz","sif743_cor_cf01",0.590473504850784,0.246723747892824,0.00153722707235542,2021-01-17
"2021","17","whole_amz","sif743_cor_cf02",0.589789662229679,0.252434811062644,0.00123640098253671,2021-01-17
"2021","17","whole_amz","sif743_cor_cf03",0.586900995784736,0.256824294538583,0.00106873834158463,2021-01-17
"2021","33","whole_amz","sif743_cor_cf01",0.53386555245839,0.213734140094188,0.000736065267495002,2021-02-02
"2021","33","whole_amz","sif743_cor_cf02",0.528579158491349,0.212176891841545,0.000591722560441325,2021-02-02
"2021","33","whole_amz","sif743_cor_cf03",0.524945987812966,0.209001651251704,0.000517660774613542,2021-02-02
"2021","49","whole_amz","sif743_cor_cf01",0.489014133304075,0.21146605095258,0.00096558833983765,2021-02-18
"2021","49","whole_amz","sif743_cor_cf02",0.485895733483214,0.213635426598597,0.000779208866877194,2021-02-18
"2021","49","whole_amz","sif743_cor_cf03",0.486483329834396,0.215167726776754,0.000674076550451518,2021-02-18
"2021","65","whole_amz","sif743_cor_cf01",0.522737142641784,0.213548187325183,0.000760357692774925,2021-03-06
"2021","65","whole_amz","sif743_cor_cf02",0.52325165864708,0.212775645009743,0.000621534901860335,2021-03-06
"2021","65","whole_amz","sif743_cor_cf03",0.522977639260952,0.210761437854646,0.00054776685185984,2021-03-06
"2021","81","whole_amz","sif743_cor_cf01",0.45695768380843,0.187969396550974,0.000767656974399253,2021-03-22
"2021","81","whole_amz","sif743_cor_cf02",0.450853830429514,0.189837419707688,0.000622126920873423,2021-03-22
"2021","81","whole_amz","sif743_cor_cf03",0.445000217653359,0.19187285366185,0.000551345117084785,2021-03-22
"2021","97","whole_amz","sif743_cor_cf01",0.419777160056721,0.17633128648935,0.00061434997701582,2021-04-07
"2021","97","whole_amz","sif743_cor_cf02",0.418471377596803,0.175537912004403,0.000507104202132203,2021-04-07
"2021","97","whole_amz","sif743_cor_cf03",0.415674363521178,0.17554932809751,0.000457020258347891,2021-04-07
"2021","113","whole_amz","sif743_cor_cf01",0.414598622798178,0.161539995010903,0.000512595545873659,2021-04-23
"2021","113","whole_amz","sif743_cor_cf02",0.409577720104041,0.162790034383617,0.000442832076361608,2021-04-23
"2021","113","whole_amz","sif743_cor_cf03",0.404292361593202,0.164747975187979,0.000408937381669518,2021-04-23
"2021","129","whole_amz","sif743_cor_cf01",0.420344432317497,0.162449086185147,0.000481830561231544,2021-05-09
"2021","129","whole_amz","sif743_cor_cf02",0.417849001576902,0.160582676955543,0.000399430972273892,2021-05-09
"2021","129","whole_amz","sif743_cor_cf03",0.412973116516206,0.159954650973693,0.000365656721373329,2021-05-09
"2021","145","whole_amz","sif743_cor_cf01",0.413496551386858,0.15499073963999,0.000432563927162426,2021-05-25
"2021","145","whole_amz","sif743_cor_cf02",0.408535292937914,0.154441890340412,0.000374102674098158,2021-05-25
"2021","145","whole_amz","sif743_cor_cf03",0.40387392397692,0.153190629904373,0.000348518044897231,2021-05-25
"2021","161","whole_amz","sif743_cor_cf01",0.412492320646463,0.166197011528658,0.000451652330817139,2021-06-10
"2021","161","whole_amz","sif743_cor_cf02",0.411220940162354,0.160794429822846,0.000382028284796223,2021-06-10
"2021","161","whole_amz","sif743_cor_cf03",0.405969387191729,0.156713890207406,0.000351102073153621,2021-06-10
"2021","177","whole_amz","sif743_cor_cf01",0.41035491413954,0.160700457387667,0.000407260984311288,2021-06-26
"2021","177","whole_amz","sif743_cor_cf02",0.409340210344382,0.158099792133298,0.000372750411321208,2021-06-26
"2021","177","whole_amz","sif743_cor_cf03",0.404885242037344,0.156126263850739,0.000354004146718904,2021-06-26
"2021","193","whole_amz","sif743_cor_cf01",0.419348166005791,0.168901080139568,0.000411500009971264,2021-07-12
"2021","193","whole_amz","sif743_cor_cf02",0.415535210596834,0.164327982969758,0.000374257402640372,2021-07-12
"2021","193","whole_amz","sif743_cor_cf03",0.409387872442509,0.161123191209078,0.000353819650916414,2021-07-12
"2021","209","whole_amz","sif743_cor_cf01",0.412094778200287,0.175888678264999,0.00044290685308533,2021-07-28
"2021","209","whole_amz","sif743_cor_cf02",0.410675282996079,0.172554709574282,0.000407655173510022,2021-07-28
"2021","209","whole_amz","sif743_cor_cf03",0.406244503089757,0.170210955981101,0.000386723248095167,2021-07-28
"2021","225","whole_amz","sif743_cor_cf01",0.408485415502074,0.196578318888398,0.000538874185330632,2021-08-13
"2021","225","whole_amz","sif743_cor_cf02",0.405432444650332,0.18711983918187,0.000443882034478052,2021-08-13
"2021","225","whole_amz","sif743_cor_cf03",0.399730664363854,0.181021850327463,0.000402215167413048,2021-08-13
"2021","241","whole_amz","sif743_cor_cf01",0.464027025957852,0.200899539190913,0.000604095087218753,2021-08-29
"2021","241","whole_amz","sif743_cor_cf02",0.453114803699086,0.202495634101212,0.000491734760687439,2021-08-29
"2021","241","whole_amz","sif743_cor_cf03",0.450351947238961,0.196693744553305,0.000434948183220958,2021-08-29
"2021","257","whole_amz","sif743_cor_cf01",0.463270312608688,0.188480482112805,0.00052663385086535,2021-09-14
"2021","257","whole_amz","sif743_cor_cf02",0.452815280881628,0.190267887037036,0.000445010514414686,2021-09-14
"2021","257","whole_amz","sif743_cor_cf03",0.452267118534275,0.185798031333891,0.000405959085000235,2021-09-14
"2021","273","whole_amz","sif743_cor_cf01",0.506802827776424,0.192911143871083,0.000548344042767004,2021-09-30
"2021","273","whole_amz","sif743_cor_cf02",0.501017319875674,0.193588744926856,0.000461708849279343,2021-09-30
"2021","273","whole_amz","sif743_cor_cf03",0.498404616330262,0.191270000556551,0.000423242447335949,2021-09-30
"2021","289","whole_amz","sif743_cor_cf01",0.554834341463284,0.211627457034644,0.000609207384634947,2021-10-16
"2021","289","whole_amz","sif743_cor_cf02",0.555164411084797,0.210895447434543,0.000512758929173654,2021-10-16
"2021","289","whole_amz","sif743_cor_cf03",0.557907582653755,0.207376034454869,0.000464604463536482,2021-10-16
"2021","305","whole_amz","sif743_cor_cf01",0.603190802485181,0.217010302470939,0.000661687509513887,2021-11-01
"2021","305","whole_amz","sif743_cor_cf02",0.607252662867301,0.221549376139178,0.000567294478883226,2021-11-01
"2021","305","whole_amz","sif743_cor_cf03",0.612589123446502,0.22162108922299,0.000516435145541732,2021-11-01
"2021","321","whole_amz","sif743_cor_cf01",0.595401321524789,0.223325555410354,0.000712990918523314,2021-11-17
"2021","321","whole_amz","sif743_cor_cf02",0.600227535401053,0.229451167589557,0.000611298415318292,2021-11-17
"2021","321","whole_amz","sif743_cor_cf03",0.604543879500026,0.230840995914074,0.000557582066903272,2021-11-17
"2021","337","whole_amz","sif743_cor_cf01",0.543350036523132,0.240748569186033,0.000830384731487612,2021-12-03
"2021","337","whole_amz","sif743_cor_cf02",0.554503553328766,0.242534660360831,0.000676085172700397,2021-12-03
"2021","337","whole_amz","sif743_cor_cf03",0.563817123124468,0.241973429667054,0.000596533136515299,2021-12-03
"2021","353","whole_amz","sif743_cor_cf01",0.598580610426011,0.238353291513517,0.000900942246054058,2021-12-19
"2021","353","whole_amz","sif743_cor_cf02",0.590365489062831,0.23997102043381,0.000713586616659044,2021-12-19
"2021","353","whole_amz","sif743_cor_cf03",0.587288014220587,0.239763611833724,0.00062059137349262,2021-12-19
"2019","1","CA","sif743_cor_cf01",0.460745939234411,0.177002502291949,0.00120016177892846,2019-01-01
"2019","1","CA","sif743_cor_cf02",0.450445830963253,0.172464759518227,0.00097977108166154,2019-01-01
"2019","1","CA","sif743_cor_cf03",0.441922275995017,0.166352394413648,0.000885078566979436,2019-01-01
"2019","1","NOA","sif743_cor_cf01",0.425849404553662,0.172190242121232,0.00100144462493977,2019-01-01
"2019","1","NOA","sif743_cor_cf02",0.41267566198082,0.173183695968313,0.000860163879289239,2019-01-01
"2019","1","NOA","sif743_cor_cf03",0.400661764782607,0.169786727163386,0.000791118918289585,2019-01-01
"2019","1","NWA","sif743_cor_cf01",0.442371267007913,0.157086192458946,0.00115236957984157,2019-01-01
"2019","1","NWA","sif743_cor_cf02",0.429420244544627,0.156402138815502,0.000940017873655076,2019-01-01
"2019","1","NWA","sif743_cor_cf03",0.421406070416574,0.154551575357872,0.000858341741852702,2019-01-01
"2019","1","Southern","sif743_cor_cf01",0.609511628359494,0.222764707760715,0.000962619123233238,2019-01-01
"2019","1","Southern","sif743_cor_cf02",0.601305123769553,0.216867123629486,0.000798353004718255,2019-01-01
"2019","1","Southern","sif743_cor_cf03",0.590502888765178,0.210138424337702,0.000726791978284993,2019-01-01
"2019","17","CA","sif743_cor_cf01",0.452413896718011,0.181893265526284,0.00126519331133333,2019-01-17
"2019","17","CA","sif743_cor_cf02",0.444844974721426,0.174822201088656,0.0010096562236985,2019-01-17
"2019","17","CA","sif743_cor_cf03",0.436353951357736,0.166296934078901,0.000896730291356045,2019-01-17
"2019","17","NOA","sif743_cor_cf01",0.438452993596765,0.189390914688765,0.00107355770278411,2019-01-17
"2019","17","NOA","sif743_cor_cf02",0.426707478750107,0.180804659399554,0.000878427681061679,2019-01-17
"2019","17","NOA","sif743_cor_cf03",0.416231982150629,0.17305976607222,0.000793626726795755,2019-01-17
"2019","17","NWA","sif743_cor_cf01",0.476756801108411,0.18991819995055,0.00163407151470357,2019-01-17
"2019","17","NWA","sif743_cor_cf02",0.469673465989906,0.185537303116681,0.00124395672747403,2019-01-17
"2019","17","NWA","sif743_cor_cf03",0.456845411635388,0.179609764890469,0.00107018694176242,2019-01-17
"2019","17","Southern","sif743_cor_cf01",0.581190852021968,0.208787770530137,0.000811341910500579,2019-01-17
"2019","17","Southern","sif743_cor_cf02",0.573543146414386,0.197451177921426,0.000685280484969979,2019-01-17
"2019","17","Southern","sif743_cor_cf03",0.564085296497161,0.188801073661191,0.000628896838389062,2019-01-17
"2019","33","CA","sif743_cor_cf01",0.458152319300456,0.174476843143562,0.00127648139113845,2019-02-02
"2019","33","CA","sif743_cor_cf02",0.453789538869614,0.17426121003259,0.00103196278856596,2019-02-02
"2019","33","CA","sif743_cor_cf03",0.447388817174121,0.168616773822831,0.000924347386835739,2019-02-02
"2019","33","NOA","sif743_cor_cf01",0.439790817733917,0.19217000718147,0.00125190194666729,2019-02-02
"2019","33","NOA","sif743_cor_cf02",0.426460974346239,0.191468264728611,0.00100182023400547,2019-02-02
"2019","33","NOA","sif743_cor_cf03",0.416171322721177,0.186569017936085,0.000892092863965189,2019-02-02
"2019","33","NWA","sif743_cor_cf01",0.47705393983066,0.183806803194958,0.00181799901452712,2019-02-02
"2019","33","NWA","sif743_cor_cf02",0.466897611973013,0.17844424369631,0.00130320725304903,2019-02-02
"2019","33","NWA","sif743_cor_cf03",0.460073175279032,0.17467129896256,0.0010933839793784,2019-02-02
"2019","33","Southern","sif743_cor_cf01",0.574348934995065,0.208225884946449,0.000843822363338542,2019-02-02
"2019","33","Southern","sif743_cor_cf02",0.57203323423316,0.199905240191452,0.00071086209395228,2019-02-02
"2019","33","Southern","sif743_cor_cf03",0.564050439771202,0.191082389113538,0.000644003229482946,2019-02-02
"2019","49","CA","sif743_cor_cf01",0.38346287406972,0.17210621269209,0.0011269733656792,2019-02-18
"2019","49","CA","sif743_cor_cf02",0.390362911433884,0.170944195219319,0.000958893950657896,2019-02-18
"2019","49","CA","sif743_cor_cf03",0.391408733042841,0.163714015180186,0.000862381624498775,2019-02-18
"2019","49","NOA","sif743_cor_cf01",0.403906760827282,0.191223263153968,0.00106534785650019,2019-02-18
"2019","49","NOA","sif743_cor_cf02",0.402166052826612,0.186163147145575,0.000897988161928008,2019-02-18
"2019","49","NOA","sif743_cor_cf03",0.397319678026706,0.177311891151259,0.000810395602929671,2019-02-18
"2019","49","NWA","sif743_cor_cf01",0.441660049365794,0.177471983694986,0.00130898124116014,2019-02-18
"2019","49","NWA","sif743_cor_cf02",0.426753135454739,0.170558611231269,0.00100989460040195,2019-02-18
"2019","49","NWA","sif743_cor_cf03",0.416758603384015,0.16481754415889,0.000904662790479643,2019-02-18
"2019","49","Southern","sif743_cor_cf01",0.531899035184843,0.218963510154126,0.000954263767658334,2019-02-18
"2019","49","Southern","sif743_cor_cf02",0.528982644413203,0.208104775037239,0.000762032979844113,2019-02-18
"2019","49","Southern","sif743_cor_cf03",0.521247505846408,0.197120373544205,0.000673916791600152,2019-02-18
