"georeg","doy","mean_ndvi","se_ndvi","mean_cci","se_cci","mean_pri","se_pri","mean_cire","se_cire","mean_car","se_car","mean_chlcar","se_chlcar","n_per_date"
"NWA",209,0.716287799819422,0.000289191313921854,0.116162974198187,0.000130964002016264,-0.0228781576858034,8.30339329585464e-05,2.09735359446003,0.00157310778346126,3.29602087268997,0.00902873843756558,0.854680564775378,0.00276863446611355,41301
"NWA",217,0.707697385056176,0.000294893467642207,0.12115190344272,0.000144599249550713,-0.0175949790917139,7.64234054617998e-05,2.07066660827284,0.00164899397428876,2.69698315668151,0.00699533834027685,0.983747592763919,0.00300663476675928,37210
"NWA",225,0.673613591326685,0.000281918103664406,0.120832962414645,0.000112455249442033,-0.0069455670606298,6.66640180777906e-05,1.92296448533225,0.00141518719121697,1.86824867338972,0.00515103383439496,1.37005536363647,0.00411292917131378,42491
"NWA",233,0.691706633908232,0.000362835129684663,0.118228313184212,0.000120754315810682,-0.016270243739379,0.000102159225536071,2.02746933003358,0.00199816727236426,2.85155860997898,0.009803732016314,1.32803479168454,0.00597912329387046,44054
"NWA",241,0.610731121327554,0.000356484054868486,0.116344096148342,0.00012371347433526,0.00550554730605881,6.66618167424112e-05,1.66753369454624,0.00170876612393804,0.890639417104714,0.00427551289906669,2.7079145759784,0.00921146720957026,24897
"NWA",249,0.63742606679835,0.000389062491793531,0.110143007684848,0.000144196473750104,-0.00246948511213157,7.01793804283942e-05,1.73065688777824,0.00186232845119482,1.27384889686091,0.00472429041832021,1.84380892249815,0.00767161226154082,23679
"NWA",257,0.655438101250212,0.000379009016214233,0.117022735409974,0.000153609735558431,-0.00584756802474836,9.62581089929854e-05,1.82899563173937,0.00195365766486783,1.66448852275151,0.0070265568487153,1.76744283300733,0.00773891232630738,28770
"NWA",265,0.684590142034118,0.000360253761429478,0.125354802717935,0.000163537788982387,-0.00836719632852729,7.30117920483055e-05,1.98994943936992,0.00209852141803015,2.00295800346538,0.0066209852784821,1.36246792272422,0.00504942395581383,31940
"NWA",273,0.720432392090589,0.000408181501211265,0.134718175963611,0.000202033259383128,-0.0168737114152357,9.32359741730085e-05,2.21192996449845,0.00253686432799376,3.02412341990431,0.0102983833403541,1.01778832953219,0.00441582440107633,27834
"NWA",281,0.733700721375694,0.000418879348768863,0.13242680688587,0.000230036985557168,-0.0235516346029193,0.000100111345186682,2.23523954076003,0.00258339762662463,3.57373461823474,0.0120066899649854,0.795912509901314,0.00357021411290056,21132
"NWA",289,0.725579060441145,0.000370117529119022,0.135026209152461,0.000208027223725078,-0.0168008642956349,8.06426084593722e-05,2.20698986317173,0.00236196401331205,2.80520566363939,0.00784288467364338,0.926016893848479,0.00324150614102746,21495
"NWA",297,0.741232268260413,0.000396265245349597,0.139877828600574,0.000230338957594057,-0.0218921743970716,0.000106655398714033,2.30399460479938,0.0025127148799437,3.73527347019403,0.0130507528286574,0.796190618828168,0.00338213720732724,22751
"NWA",305,0.741808949261914,0.000280984617497442,0.140169200121923,0.000171632059993701,-0.0215114014581676,7.75518486530244e-05,2.32423438542576,0.00193399738894655,3.51122433765647,0.00797459109312753,0.817774071256143,0.00269146580706257,36182
"NWA",313,0.73681803589907,0.000391341760683415,0.147660995615059,0.000213551932569109,-0.0144170607174846,9.49484231012329e-05,2.36891847699681,0.00251676681065216,3.10243892790971,0.00962356197532124,1.09260284551872,0.00547067004258147,27483
"NWA",321,0.736092431736267,0.000364122395249363,0.141686811723542,0.000211712712012521,-0.0182691217423077,0.000110172432958748,2.30732816897613,0.00239974401333685,3.35641430764845,0.0113592067850724,0.976808446333,0.00473035628360792,26749
"NWA",329,0.747478548865063,0.000321120721452887,0.148215554726145,0.000210954508877659,-0.0198932419289916,8.73854981202877e-05,2.36122563080899,0.00224397214608245,3.60392939087681,0.00948978207699089,0.835563879732931,0.00337104371989451,29666
"NWA",337,0.731683899671858,0.000403306603425675,0.138215504905491,0.000229291520329839,-0.014010602081228,9.83728780077343e-05,2.38482726959578,0.00282534651947429,2.85817806483476,0.00897853739810275,1.08226589852822,0.00441613450977354,23151
"NWA",345,0.748113801710376,0.00034201031414023,0.142270046755108,0.000220301210817499,-0.0239428981392901,8.97241322248071e-05,2.32716209946263,0.00220674698737498,3.82295777122335,0.0101865159455032,0.760268749448086,0.00325883076709914,26748
"NWA",353,0.74045963812613,0.000377951991269679,0.145271535169028,0.000240091123584261,-0.0146514721893163,9.4646639729501e-05,2.42935869680032,0.00271990716161312,3.10602159837053,0.00948615745223922,1.02511474234456,0.00448290155111867,24663
"NWA",361,0.739660426314686,0.000483722802191963,0.13455963314271,0.000309159314298236,-0.0210955134008582,0.0001262145255184,2.34205823579238,0.00342623060667496,3.5030329076492,0.01418463513296,0.860608939284731,0.0048350034655391,14797
"NOA",1,0.745426217296672,0.000277686621025499,0.136230617511906,0.000177673508511,-0.0253667780509299,6.74656871375583e-05,2.31605585443777,0.00207254911815959,3.69411532868018,0.00718769454343977,0.74122775551798,0.00222015044311224,39853
"NOA",9,0.750258113810281,0.000226116672500043,0.122224531741575,0.000139150526643383,-0.0363410527259711,6.51989425550148e-05,2.32398602434302,0.00158537123413737,4.75614072532137,0.00827323156493266,0.588208578725223,0.0014450478962103,58502
"NOA",17,0.756103490984411,0.000257286550199766,0.13683339354896,0.000171869329614246,-0.0309381322388439,7.05312336117244e-05,2.43496096027633,0.00195323774575774,4.34869198107803,0.00795617549950678,0.680170058301325,0.00163958395883298,56386
"NOA",25,0.734838955771022,0.000289597122394537,0.133291653349848,0.000184447730393775,-0.0244203722941128,6.9870698036737e-05,2.25886039037658,0.00195676924269734,3.47825622810846,0.0074086827479872,0.81228405464748,0.00242677740828009,46514
"NOA",33,0.718570434352828,0.000389057378644322,0.122554246717181,0.000267269537381717,-0.0214254903785,9.47752370359488e-05,2.18419701209596,0.00275308068069495,2.99762109729514,0.00786354517801554,0.891230797896256,0.0031756576274551,28621
"NOA",41,0.729453610375112,0.000383850628095293,0.133906330136371,0.000235335456344077,-0.0192408179397331,9.22850337279342e-05,2.2888947946603,0.00264426720094727,3.20735654198207,0.00944166137289278,0.934914711211684,0.00363417443127268,30841
"NOA",49,0.723167260326818,0.000342286719741815,0.133662938400485,0.000203955103447638,-0.0175074561107674,7.16519853805446e-05,2.2521681503152,0.00230641178239677,2.92389215396248,0.00704037098041381,0.961521320947323,0.00305641918438648,38859
"NOA",57,0.70744294144846,0.000293959517046681,0.113080920145507,0.000146341074424283,-0.0233664534582214,5.99318110178609e-05,2.17643213381904,0.00185387512800362,3.05370865827406,0.00647930573945976,0.861076790027803,0.00189329137181965,50913
"NOA",65,0.708846586031732,0.000317946324810468,0.131022313650834,0.000179688221019208,-0.0134051659381152,6.27686432133541e-05,2.20513235973794,0.00208170102213293,2.52237141251535,0.0058038465354769,1.18068209279603,0.00354820611029768,55578
"NOA",73,0.720137236144657,0.000300813952387774,0.131724755945321,0.000173450196811099,-0.0152679206672097,5.98064931827294e-05,2.2764716809741,0.00206774226177051,2.73060598993131,0.00579960313135528,1.04162488394398,0.00272617183831419,52050
"NOA",81,0.699827610280345,0.000351194220601055,0.121238156830786,0.000168981117225483,-0.0158136338901009,7.81300862760791e-05,2.13158630596154,0.00222693057943003,2.60153811652066,0.00751770648401828,1.2041464677031,0.00438039259570375,46057
"NOA",89,0.668818459310452,0.00127237926391177,0.116077963743719,0.000587760754579311,-0.00836297718531872,0.000225517225518638,1.89736366360127,0.00723039865184903,1.71473379525317,0.0169616321032557,1.387825248579,0.0136593834197869,2975
"NOA",97,0.695093756762434,0.000284751255869578,0.114634224684221,0.000142093862214214,-0.017046115678345,5.41626958692062e-05,2.07411011425598,0.00174043325029482,2.50588568080842,0.00543231904929353,1.07230359775356,0.00269979459936732,63014
"NOA",105,0.713744247594066,0.000328002281601066,0.122202422207942,0.000181199477223821,-0.0189420656504923,6.98229736989887e-05,2.17596399699289,0.00207254978092186,2.89058298343694,0.00708278506227655,0.984406189580852,0.00288488998842378,48989
"NOA",113,0.714167027237555,0.000274432675943345,0.120249239154082,0.000153619327250181,-0.0229277711200467,5.00435888995032e-05,2.13902057378808,0.00171655850114003,3.0802966053723,0.00569903101382875,0.851252714826811,0.00194991517091881,67265
"NOA",121,0.730438242176817,0.000290972248204396,0.135661400541064,0.000176828666167067,-0.0210606296195264,6.70588881865601e-05,2.20188971524398,0.00182246345446508,3.17958121707411,0.00679967780043271,0.848186852461235,0.0024152190867792,42472
"NOA",129,0.723223289789382,0.000287859672333921,0.125431852494592,0.000176085010796437,-0.0243771438015825,6.4749904692617e-05,2.13172775089373,0.00178476673555042,3.31931265753703,0.00676278718680956,0.770732294980095,0.00206411040700672,44561
"NOA",137,0.74350406318873,0.000248606516086278,0.142519863503973,0.000160123258639325,-0.0243676894061119,5.92362908667699e-05,2.23793160930843,0.00160120510659599,3.6424256078884,0.00656691489800847,0.725970235815331,0.0017700911891066,49333
"NOA",145,0.723284745606455,0.000810374928178378,0.132808062309452,0.000535456420286422,-0.0191494799107953,0.000203247345959592,2.184062571738,0.00556218649365723,2.92026204010432,0.0205749623695481,0.945877144364972,0.00708409139701708,5623
"NOA",153,0.742363639716768,0.00024254029025037,0.139295449007077,0.000152257288074803,-0.0246777734198622,5.40789683248629e-05,2.24321182439956,0.00156696337934072,3.63212849436475,0.00616865291373425,0.709532982010612,0.00153266755637147,48764
"NOA",161,0.742965466699448,0.000259586332718073,0.13768073996418,0.000167250200439815,-0.02703354752796,5.75258961733955e-05,2.20451177566852,0.00165610933778035,3.82396186999058,0.00710342048807909,0.668972843604355,0.00158723552066164,45268
"NOA",169,0.734996268022507,0.00025155452646733,0.134917641510755,0.000156141859239352,-0.0242120641794667,6.27119449792375e-05,2.18136621132848,0.00158870170129173,3.42305253165807,0.00638760104312171,0.745970307094429,0.00169118609659608,45018
"NOA",177,0.733226433518228,0.000244790153051483,0.12606955891882,0.000139907683003661,-0.0302320210555175,5.09532623415516e-05,2.16270324489362,0.00153413357118718,3.86076800985648,0.00657299248506083,0.64449280557829,0.00113795080647921,59295
"NOA",185,0.714305753767532,0.000249993548385208,0.112432503804622,0.000131068382965301,-0.0300119413823598,4.34055225946719e-05,2.05438704692748,0.00142824956186752,3.40184413033449,0.00524262761662484,0.678213919534133,0.00107892439535666,58165
"NOA",193,0.726492529595997,0.0002881538944452,0.127368155339394,0.000168114568044479,-0.0259134772848675,6.72583467357797e-05,2.10562941037695,0.00170608795238472,3.39294400140103,0.00705918107186504,0.723836228445296,0.00172347314971395,38373
"NOA",201,0.716537531182435,0.000287112000742526,0.124453520872334,0.000156923494873261,-0.0233731582829966,5.85344520295114e-05,2.0766159392825,0.00165156421284865,3.10566529641951,0.00600733168628824,0.78499969936877,0.00187900671406422,43988
"NOA",209,0.714444841914309,0.000247783036335835,0.115838126837554,0.000125651890462851,-0.0279415590821686,4.74725928974699e-05,2.07441500771423,0.00146650064431591,3.50484480413693,0.00561002894245394,0.680920451987984,0.00120406437937603,62070
"NOA",217,0.707614397507496,0.000270634215469934,0.11920142223663,0.000128662981338901,-0.0243371498200805,5.46061725787872e-05,2.04707733551174,0.00150714926252688,3.16012514127498,0.00596278642529703,0.782624654387772,0.00170553997500195,57807
"NOA",225,0.674936741664048,0.000265853978959587,0.096282579792839,0.000103831932070534,-0.0253380322177905,5.15978395699644e-05,1.89924919815883,0.00135083155796198,2.9616302967144,0.00544755284611374,0.763607125995356,0.00138936607852005,64832
"NOA",233,0.673207441759455,0.000255092808508884,0.0982642683995232,0.000105217936441834,-0.0199334549932488,4.6012195359075e-05,1.90475601331992,0.00137878057596532,2.45888999220606,0.00437990551808991,0.902152032150832,0.00153776130242791,61545
"NOA",241,0.67504827564689,0.000294007762502258,0.112340325369157,0.000125096456350291,-0.0155476040054089,5.63280638108141e-05,1.90942468598316,0.0015507064702099,2.31619052698507,0.00514789317946114,1.07788157258742,0.00312499652219835,53716
"NOA",249,0.687788519704175,0.000328601450910261,0.111892254270962,0.000163097028635336,-0.0180750633607935,7.1630151494576e-05,1.95611169704549,0.00191548947336131,2.47976482657073,0.00706809341672734,1.01113035088488,0.00354214865973231,36805
"NOA",257,0.712071324829232,0.000313513939727657,0.123771464659665,0.000143394159135357,-0.0204599189079971,6.90043690336541e-05,2.15254120822118,0.00194803846936837,3.20891665657228,0.00785917070546375,0.916828368761147,0.003197958128804,48358
"NOA",265,0.716534007261946,0.000288624281428232,0.12185253212647,0.00015074676886723,-0.0212360899633237,6.21765408227165e-05,2.13483481161798,0.00177021571950816,3.02545206699373,0.00626713723002666,0.844706696776471,0.00197310545931663,45334
"NOA",273,0.728628979881852,0.000343229785197126,0.133270555866572,0.000184575440412879,-0.0231135236829839,8.784581398556e-05,2.20996724914999,0.00215339285606755,3.49763412530045,0.00997563489926461,0.840883010213083,0.00316687385879343,35833
"NOA",281,0.72992469208732,0.000264031399278328,0.131120427135063,0.000157714111381258,-0.0231863647105299,6.42470749537e-05,2.20786611127466,0.00168261079944115,3.4218853818518,0.00647467209144233,0.771850688294781,0.00186610344207269,48474
"NOA",289,0.73732586623871,0.000260663722331755,0.132873524908089,0.000154842652824511,-0.0259677520722669,6.86582873444963e-05,2.24376203937745,0.00173313658521434,3.68996091997719,0.007317598593012,0.744393848213171,0.0018077034793723,51253
"NOA",297,0.721060310860066,0.000278146305004987,0.134273967844965,0.00016382755248832,-0.0161556721344446,7.6560094911922e-05,2.19149292339908,0.00189852382320957,2.7620833194411,0.00652319542927837,1.03656058769254,0.00337901632071665,42454
"NOA",305,0.72822297168554,0.000283020725578389,0.132116700844543,0.000159251409129117,-0.0189765835703015,7.42467719951815e-05,2.24799769343552,0.0019549000118401,2.99091448915759,0.00661021123929761,0.943327924537974,0.00281327759065958,41170
"NOA",313,0.741289095704568,0.000249751614854493,0.13925815205044,0.000150081642156981,-0.0225544164785398,7.00694989300595e-05,2.29016721622091,0.00173585109004791,3.43045961229167,0.00650700984415593,0.813038357037152,0.00221355088867353,47784
"NOA",321,0.747460158008953,0.000248580115901304,0.141273645558836,0.000152897561082885,-0.0254722807008176,7.39337495584569e-05,2.32901610676005,0.00184661842104703,3.86460522252205,0.00756737995839384,0.769134128049526,0.00247150184666568,51075
"NOA",329,0.756186697757822,0.000220678394022079,0.145072958907533,0.000147782077270355,-0.0282320376415669,7.0442387380315e-05,2.35161860911083,0.00168140814385827,4.20579610962079,0.00722821053475234,0.694040899600195,0.00198565859490022,57236
"NOA",337,0.764396939092778,0.000246377680372818,0.150037427957143,0.000181655485680901,-0.0297540279924562,8.37714594176626e-05,2.41262124050774,0.00193712384438476,4.58193639708735,0.00940723180402464,0.670613123650609,0.00223534077802073,48323
"NOA",345,0.749874676757852,0.000263583710252975,0.142758962010756,0.000178009969462242,-0.0273370105350287,8.15133541344814e-05,2.281769431736,0.0018483734306278,3.90662319996761,0.00809089782757362,0.723718701419558,0.00243614607597665,40158
"NOA",353,0.744223135849504,0.000256511636217617,0.146766621149754,0.000165973391501335,-0.0144255187825884,7.65357073657277e-05,2.42725042581688,0.00213876515835509,3.03660733433559,0.00615005586174726,1.00852815026066,0.00317525823725412,44231
"NOA",361,0.747425105836855,0.000286144997018098,0.143049459396496,0.000190336510857924,-0.022427856593862,8.2892069909591e-05,2.34292336884252,0.00207195506989341,3.52512931855894,0.00785001899411647,0.823299012831886,0.00305400887381341,33455
"CA",1,0.729793967613421,0.000496943170961301,0.133106523036807,0.000305122113915023,-0.0211569766800524,0.00011271884780916,2.185266608077,0.00317295498228282,3.2183190881241,0.0112505310538015,0.825028344504541,0.00452261563189306,13434
"CA",9,0.723470012341558,0.000379116623142364,0.119873679753572,0.000230708420565198,-0.0257000163527046,9.25740769796623e-05,2.16334881363481,0.00241715289800598,3.42905689208887,0.00929728195776944,0.773041636455235,0.00291685584061637,26018
"CA",17,0.724533781319783,0.000366058370606923,0.127824825078535,0.00019803814682077,-0.0208360225552206,8.89515054466037e-05,2.23499705086074,0.00237568158009911,3.14457618424855,0.00919348723050025,0.907119289657202,0.00302396454978216,31805
"CA",25,0.731894347681186,0.000320918185941933,0.131201704562341,0.000193309190719441,-0.0243737742631505,7.13218172934904e-05,2.21917874628852,0.00199990698513312,3.4429247508981,0.00800293728825414,0.781834156823469,0.00236284887468144,37110
"CA",33,0.70101980148388,0.000544382682638848,0.115308374255584,0.000338016358504928,-0.0196976500989104,0.000117382966090111,2.05771961583426,0.00341831636174021,2.65370594171431,0.00949019978528994,0.940563137959244,0.00416324264884683,16109
"CA",41,0.721855619729821,0.000517838625860216,0.12494688318071,0.000274865508241002,-0.0235449072661205,0.000105989436673672,2.2080255052245,0.00314192904456938,3.47759264551782,0.0126185754159423,0.855324806223513,0.00411922472868794,21350
"CA",49,0.712039306190702,0.000477740567683806,0.128397658112041,0.000271473123246468,-0.01559026136181,8.5632451212616e-05,2.16335250668277,0.00301395063155543,2.64259190059435,0.00861985806767982,1.00493722060373,0.00388277781390323,21260
"CA",57,0.709909948406672,0.000444627378247611,0.112032094472082,0.000228241454044079,-0.0252510347262271,9.18376372673237e-05,2.11116942413682,0.00263790355666657,3.06409749968204,0.00901151118110476,0.830823832736293,0.00290006845427525,23150
"CA",65,0.719147102789082,0.000400646620406905,0.121830656214156,0.000213999895518334,-0.0214258988713491,7.4570415224338e-05,2.19502429247709,0.0025745413791791,3.10027952302565,0.00848332523337473,0.86480638448867,0.00257023914076536,31307
"CA",73,0.717225579419993,0.000370909611769802,0.118918447985805,0.000194950449617454,-0.0209623213823379,7.23499227334438e-05,2.16498384580942,0.0023268643580106,2.95818704924738,0.00736176547561664,0.882773230865172,0.00262901112490538,32523
"CA",81,0.710078915532786,0.000397328280889754,0.116556534252869,0.000203493560818628,-0.0218701086481252,7.7454623117959e-05,2.10270999096021,0.00238044849396358,3.00236438119935,0.0086575314297163,0.871124076416606,0.00300284800188258,29912
"CA",89,0.71126729206983,0.000544042398841343,0.101614949982449,0.000240143874495246,-0.0308147579297729,0.00012923546568788,2.04906210860915,0.00297284754490457,3.73257771275893,0.0171181087064541,0.719587217920347,0.00298225659361504,17616
"CA",97,0.71106141795986,0.000313417906922277,0.113055083320775,0.000158777902587677,-0.0237121912381718,7.42510606522306e-05,2.0854520287557,0.00185156193536265,3.16221063026772,0.0086004138393635,0.86530161773094,0.00232803515113591,46879
"CA",105,0.727442093741701,0.000347979219942234,0.114613165140161,0.000189532687752513,-0.029702598828985,8.68064615762131e-05,2.13829871164851,0.00206398025728494,3.80552073894537,0.0108622729987247,0.718702826158854,0.00208921345074933,36521
"CA",113,0.735561108873762,0.000296061648619433,0.122988255402335,0.000168325256128354,-0.0292695469460635,6.54738553084234e-05,2.18251051438364,0.00183378778287538,3.7017891330612,0.00741190746456307,0.700449411733034,0.00168971598786913,44066
"CA",121,0.739560487561082,0.000300459832402861,0.129257969927923,0.000185890234758884,-0.0273063888426601,7.14930711783211e-05,2.1743119029328,0.00198530962769372,3.53196853292452,0.00735356645500328,0.695513655585285,0.00192109837193605,27341
"CA",129,0.732557599350522,0.000266388961942979,0.121600213609222,0.000155875043235373,-0.0280533093165555,6.22670020578124e-05,2.13357950024698,0.00177129476322765,3.47829497200662,0.00642932721012104,0.68421975857391,0.0014831266357227,34165
"CA",137,0.751336808120005,0.000274160322223114,0.142436904736248,0.000173750297321503,-0.0268689241751001,6.99135783277932e-05,2.22076263143658,0.0017564633156728,3.83248980015115,0.00738126232697159,0.655058388287687,0.00164021084649019,31884
"CA",145,0.736488031346161,0.000661482464394591,0.120148188157261,0.000435674899063959,-0.0295440748165043,0.000181708550011441,2.20013033045114,0.00402115047512969,3.9717787688913,0.0225804129699786,0.69127141571891,0.00447397000066255,7633
"CA",153,0.7467954953291,0.000263480848669428,0.130505321211979,0.000159614857234289,-0.0288219022404482,7.87598604934516e-05,2.24339341557304,0.0016685170200592,3.96237277537928,0.00908683456965597,0.666911182385494,0.00182166893365411,35124
"CA",161,0.750490927876163,0.000206550732257912,0.131164402162758,0.000127661671493972,-0.0323915461614649,5.34216898483128e-05,2.20599929476937,0.00127719327232269,4.14319698845968,0.00626309412164828,0.585991451139761,0.000969502105388221,47700
"CA",169,0.735774245597189,0.000234939904961697,0.124065211507415,0.000141738630081121,-0.0293821755064612,5.79064211056896e-05,2.12278080529195,0.00139214385299309,3.61340954443984,0.00606869417532696,0.656804656196487,0.00128023968660639,41928
"CA",177,0.732760175045614,0.000214503119234708,0.124076951133347,0.000130510524409861,-0.028516603562058,5.3899728889863e-05,2.08929554548891,0.00125192395246928,3.49491775026902,0.00529143418139019,0.669603907778632,0.00139619911529433,47225
"CA",185,0.735026974424277,0.000218197605333418,0.119763922991486,0.000133290688489576,-0.0324188660649119,5.62912185822876e-05,2.08746823068429,0.00126997687614981,3.8192833954465,0.00584473462826214,0.60678341466246,0.00105332879811136,47089
"CA",193,0.755000018309668,0.000199869681851414,0.123122962631505,0.000119419285413241,-0.0379467713768674,5.81465430942816e-05,2.21048698668646,0.00122516079706897,4.65902488753745,0.00641745823782019,0.522419742121695,0.000984129781440246,46337
"CA",201,0.726290159101797,0.000219010303936649,0.115556853858157,0.0001199372229169,-0.0302621396113764,7.07363940601977e-05,2.05592245888584,0.00119445216705059,3.6014770921176,0.00695974747692046,0.680905605390714,0.0015843035946043,46750
"CA",209,0.694775891769214,0.00026720606812176,0.118739424360842,0.000116376722388398,-0.0186452186449168,8.19449862990125e-05,1.9250285437069,0.00130667749683483,2.64944046717317,0.00640972788474575,1.0120612366566,0.00324451937521953,49354
